20111120,CIN,BAL,0
20111120,BAL,CIN,0
20111120,DAL,WAS,-4
20111120,WAS,DAL,4
20111120,JAX,CLE,-2
20111120,CLE,JAX,2
20111120,OAK,MIN,8
20111120,MIN,OAK,-8
20111120,PHI,NYG,13
20111120,NYG,PHI,-13
20111120,SDG,CHI,-6
20111120,CHI,SDG,6
20111120,SEA,STL,20
20111120,STL,SEA,-20
20111120,TAM,GNB,4
20111120,GNB,TAM,-4
20111120,TEN,ATL,0
20111120,ATL,TEN,0
20111121,KAN,NWE,-14
20111121,NWE,KAN,14
20111124,GNB,DET,7
20111124,DET,GNB,-7
20111124,MIA,DAL,6
20111124,DAL,MIA,-6
20111124,SFO,BAL,-6
20111124,BAL,SFO,6
20111127,ARI,STL,5
20111127,STL,ARI,-5
20111127,BUF,NYJ,5
20111127,NYJ,BUF,-5
20111127,CAR,IND,4
20111127,IND,CAR,-4
20111127,CHI,OAK,-2
20111127,OAK,CHI,2
20111127,CLE,CIN,4
20111127,CIN,CLE,-4
20111127,DEN,SDG,8
20111127,SDG,DEN,-8
20111127,HOU,JAX,0
20111127,JAX,HOU,0
20111127,MIN,ATL,0
20111127,ATL,MIN,0
20111127,NWE,PHI,14
20111127,PHI,NWE,-14
20111127,PIT,KAN,-6
20111127,KAN,PIT,6
20111127,TAM,TEN,-3
20111127,TEN,TAM,3
20111127,WAS,SEA,9
20111127,SEA,WAS,-9
20111128,NYG,NOR,-18
20111128,NOR,NYG,18
20111201,PHI,SEA,-20
20111201,SEA,PHI,20
20111204,ATL,HOU,-9
20111204,HOU,ATL,9
20111204,BAL,CLE,7
20111204,CLE,BAL,-7
20111204,CAR,TAM,16
20111204,TAM,CAR,-16
20111204,CIN,PIT,-21
20111204,PIT,CIN,21
20111204,DAL,ARI,-10
20111204,ARI,DAL,10
20111204,DEN,MIN,4
20111204,MIN,DEN,-4
20111204,DET,NOR,-5
20111204,NOR,DET,5
20111204,GNB,NYG,-4
20111204,NYG,GNB,4
20111204,IND,NWE,13
20111204,NWE,IND,-13
20111204,KAN,CHI,16
20111204,CHI,KAN,-16
20111204,NYJ,WAS,12
20111204,WAS,NYJ,-12
20111204,OAK,MIA,-17
20111204,MIA,OAK,17
20111204,STL,SFO,-11
20111204,SFO,STL,11
