date,vis,hom,vis_score,hom_score,line,tag
20110908,NOR,GNB,34,42,5
20110911,ATL,CHI,12,30,-1.5
20110911,BUF,KAN,41,7,3.5
20110911,CAR,ARI,21,28,7
20110911,CIN,CLE,27,17,7
20110911,DAL,NYJ,24,27,6
20110911,DET,TAM,27,20,1.5
20110911,IND,HOU,7,34,9
20110911,MIN,SDG,17,24,8.5
20110911,NYG,WAS,14,28,-2
20110911,PHI,STL,31,13,-4
20110911,PIT,BAL,7,35,1.5
20110911,SEA,SFO,17,33,6
20110911,TEN,JAX,14,16,-1.5
20110912,NWE,MIA,38,24,-7.5
20110912,OAK,DEN,23,20,3
20110918,ARI,WAS,21,22,4.5
20110918,BAL,TEN,13,26,-6
20110918,CHI,NOR,13,30,5
20110918,CIN,DEN,22,24,3
20110918,CLE,IND,27,19,-1.5
20110918,DAL,SFO,27,24,-3
20110918,GNB,CAR,30,23,-11
20110918,HOU,MIA,23,13,-3
20110918,JAX,NYJ,3,32,9
20110918,KAN,DET,3,48,9
20110918,OAK,BUF,35,38,4
20110918,PHI,ATL,31,35,-2.5
20110918,SDG,NWE,21,35,7
20110918,SEA,PIT,0,24,14
20110918,TAM,MIN,24,20,1
20110919,STL,NYG,16,28,7
20110925,ARI,SEA,10,13,-3
20110925,ATL,TAM,13,16,1
20110925,BAL,STL,37,7,-6
20110925,DEN,TEN,14,17,7
20110925,DET,MIN,26,23,-3
20110925,GNB,CHI,27,17,-5
20110925,HOU,NOR,33,40,4
20110925,JAX,CAR,10,16,3.5
20110925,KAN,SDG,17,20,14.5
20110925,MIA,CLE,16,17,-2
20110925,NWE,BUF,31,34,-7.5
20110925,NYG,PHI,29,16,8
20110925,NYJ,OAK,24,34,-3
20110925,PIT,IND,23,20,-11
20110925,SFO,CIN,13,8,1
20110926,WAS,DAL,16,18,3.5
20111002,ATL,SEA,30,28,-6
20111002,BUF,CIN,20,23,-3
20111002,CAR,CHI,29,34,7
20111002,DEN,GNB,23,49,12
20111002,DET,DAL,34,30,2.5
20111002,MIA,SDG,16,26,7
20111002,MIN,KAN,17,22,-3
20111002,NOR,JAX,23,10,-9
20111002,NWE,OAK,31,19,-6.5
20111002,NYG,ARI,31,27,-1.5
20111002,NYJ,BAL,17,34,5
20111002,PIT,HOU,10,17,4
20111002,SFO,PHI,24,23,10
20111002,TEN,CLE,31,13,1.5
20111002,WAS,STL,17,10,-3
20111003,IND,TAM,17,24,10
20111009,ARI,MIN,10,34,3.5
20111009,CIN,JAX,30,20,-2.5
20111009,GNB,ATL,25,14,-6.5
20111009,KAN,IND,28,24,1.5
20111009,NOR,CAR,30,27,-6.5
20111009,NYJ,NWE,21,30,7.5
20111009,OAK,HOU,25,20,4.5
20111009,PHI,BUF,24,31,-3
20111009,SDG,DEN,29,24,-3.5
20111009,SEA,NYG,36,25,10
20111009,TAM,SFO,3,48,3
20111009,TEN,PIT,17,38,3
20111010,CHI,DET,13,24,7
20111016,BUF,NYG,24,27,3
20111016,CAR,ATL,17,31,3.5
20111016,CLE,OAK,17,24,6.5
20111016,DAL,NWE,16,20,7
20111016,HOU,BAL,14,29,7
20111016,IND,CIN,17,27,4.5
20111016,JAX,PIT,13,17,12.5
20111016,MIN,CHI,10,39,2.5
20111016,NOR,TAM,20,26,-6.5
20111016,PHI,WAS,20,13,-3
20111016,SFO,DET,25,19,5
20111016,STL,GNB,3,24,14
20111017,MIA,NYJ,6,24,7.5
20111023,ATL,DET,23,16,4.5
20111023,CHI,TAM,24,18,-2
20111023,DEN,MIA,18,15,-1
20111023,GNB,MIN,33,27,-11
20111023,HOU,TEN,41,7,2.5
20111023,IND,NOR,7,62,14
20111023,KAN,OAK,28,0,3.5
20111023,PIT,ARI,32,20,-4.5
20111023,SDG,NYJ,21,27,-1
20111023,SEA,CLE,3,6,3
20111023,STL,DAL,7,34,14
20111023,WAS,CAR,20,33,2.5
20111024,BAL,JAX,7,12,-10.5
20111030,ARI,BAL,27,30,11.5
20111030,CIN,SEA,34,12,-1.5
20111030,CLE,SFO,10,20,9.5
20111030,DAL,PHI,7,34,3
20111030,DET,DEN,45,10,-3.5
20111030,IND,TEN,10,27,7.5
20111030,JAX,HOU,14,24,10
20111030,MIA,NYG,17,20,10
20111030,MIN,CAR,24,21,3
20111030,NOR,STL,21,31,-14
20111030,NWE,PIT,17,25,-3
20111030,WAS,BUF,0,23,4
20111031,SDG,KAN,20,23,-3
20111106,ATL,IND,31,7,-7
20111106,BAL,PIT,23,20,3.5
20111106,CIN,TEN,24,17,3
20111106,CLE,HOU,12,30,10.5
20111106,DEN,OAK,38,24,7.5
20111106,GNB,SDG,45,38,-6
20111106,MIA,KAN,31,3,4
20111106,NYG,NWE,24,20,9
20111106,NYJ,BUF,27,11,2.5
20111106,SEA,DAL,13,23,11
20111106,SFO,WAS,19,11,-4.5
20111106,STL,ARI,13,19,3
20111106,TAM,NOR,16,27,9
20111107,CHI,PHI,30,24,8
20111110,OAK,SDG,24,17,7
20111113,ARI,PHI,21,17,13
20111113,BAL,SEA,17,22,-7
20111113,BUF,DAL,7,44,4.5
20111113,DEN,KAN,17,10,3.5
20111113,DET,CHI,13,37,3
20111113,HOU,TAM,37,9,-4
20111113,JAX,IND,17,3,-3
20111113,NOR,ATL,26,23,1
20111113,NWE,NYJ,37,16,2.5
20111113,NYG,SFO,20,27,4
20111113,PIT,CIN,24,17,-4
20111113,STL,CLE,13,12,3
20111113,TEN,CAR,30,3,3.5
20111113,WAS,MIA,9,20,4
20111114,MIN,GNB,7,45,13
20111117,NYJ,DEN,13,17,-6.5
20111120,ARI,SFO,7,23,10
20111120,BUF,MIA,8,35,3
20111120,CAR,DET,35,49,7
20111120,CIN,BAL,24,31,7
20111120,DAL,WAS,27,24,-7
20111120,JAX,CLE,10,14,1.5
20111120,OAK,MIN,27,21,2
20111120,PHI,NYG,17,10,6
20111120,SDG,CHI,20,31,4.5
20111120,SEA,STL,24,7,3
20111120,TAM,GNB,26,35,13.5
20111120,TEN,ATL,17,23,6.5
20111121,KAN,NWE,3,34,17
20111124,GNB,DET,27,15,-4.5
20111124,MIA,DAL,19,20,7
20111124,SFO,BAL,6,16,3.5
20111127,ARI,STL,23,20,2.5
20111127,BUF,NYJ,24,28,9.5
20111127,CAR,IND,27,19,-3.5
20111127,CHI,OAK,20,25,3
20111127,CLE,CIN,20,23,7
20111127,DEN,SDG,16,13,5.5
20111127,HOU,JAX,20,13,-6.5
20111127,MIN,ATL,14,24,10
20111127,NWE,PHI,38,20,-3.5
20111127,PIT,KAN,13,9,-10.5
20111127,TAM,TEN,17,23,3
20111127,WAS,SEA,23,17,3
20111128,NYG,NOR,24,49,7
20111201,PHI,SEA,14,31,-3
20111204,ATL,HOU,10,17,-2
20111204,BAL,CLE,24,10,-7
20111204,CAR,TAM,38,19,-2.5
20111204,CIN,PIT,7,35,7
20111204,DAL,ARI,13,19,-4.5
20111204,DEN,MIN,35,32,1.5
20111204,DET,NOR,17,31,9
20111204,GNB,NYG,38,35,-7
20111204,IND,NWE,24,31,20.5
20111204,KAN,CHI,10,3,9
20111204,NYJ,WAS,34,19,-3
20111204,OAK,MIA,14,34,3
20111204,STL,SFO,0,26,14.5
20111204,TEN,BUF,23,17,1
20111205,SDG,JAX,38,14,-3
20111208,CLE,PIT,3,14,14
20111211,ATL,CAR,31,23,-3
20111211,BUF,SDG,10,37,7
20111211,CHI,DEN,10,13,3.5
20111211,HOU,CIN,20,19,3
20111211,IND,BAL,10,24,16.5
20111211,KAN,NYJ,10,37,10.5
20111211,MIN,DET,28,34,10
20111211,NOR,TEN,22,17,-3.5
