20100909,MIN,NOR,0
20100909,NOR,MIN,0
20100912,ARI,STL,1
20100912,STL,ARI,-1
20100912,ATL,PIT,-7
20100912,PIT,ATL,7
20100912,CAR,NYG,-7
20100912,NYG,CAR,7
20100912,CIN,NWE,-8
20100912,NWE,CIN,8
20100912,CLE,TAM,0
20100912,TAM,CLE,0
20100912,DAL,WAS,-9
20100912,WAS,DAL,9
20100912,DEN,JAX,-4
20100912,JAX,DEN,4
20100912,DET,CHI,1
20100912,CHI,DET,-1
20100912,GNB,PHI,4
20100912,PHI,GNB,-4
20100912,IND,HOU,-11
20100912,HOU,IND,11
20100912,MIA,BUF,2
20100912,BUF,MIA,-2
20100912,OAK,TEN,-18
20100912,TEN,OAK,18
20100912,SFO,SEA,-28
20100912,SEA,SFO,28
20100913,BAL,NYJ,2
20100913,NYJ,BAL,-2
20100913,SDG,KAN,-11
20100913,KAN,SDG,11
20100919,ARI,ATL,-27
20100919,ATL,ARI,27
20100919,BAL,CIN,-8
20100919,CIN,BAL,8
20100919,BUF,GNB,-14
20100919,GNB,BUF,14
20100919,CHI,DAL,14
20100919,DAL,CHI,-14
20100919,HOU,WAS,0
20100919,WAS,HOU,0
20100919,JAX,SDG,-18
20100919,SDG,JAX,18
20100919,KAN,CLE,5
20100919,CLE,KAN,-5
20100919,MIA,MIN,10
20100919,MIN,MIA,-10
20100919,NWE,NYJ,-17
20100919,NYJ,NWE,17
20100919,NYG,IND,-20
20100919,IND,NYG,20
20100919,PHI,DET,-3
20100919,DET,PHI,3
20100919,PIT,TEN,14
20100919,TEN,PIT,-14
20100919,SEA,DEN,-13
20100919,DEN,SEA,13
20100919,STL,OAK,1
20100919,OAK,STL,-1
20100919,TAM,CAR,17
20100919,CAR,TAM,-17
20100920,NOR,SFO,-2
20100920,SFO,NOR,2
20100926,ATL,NOR,6
20100926,NOR,ATL,-6
20100926,BUF,NWE,6
20100926,NWE,BUF,-6
20100926,CIN,CAR,9
20100926,CAR,CIN,-9
20100926,CLE,BAL,5
20100926,BAL,CLE,-5
20100926,DAL,HOU,16
20100926,HOU,DAL,-16
20100926,DET,MIN,-1
20100926,MIN,DET,1
20100926,IND,DEN,8
20100926,DEN,IND,-8
20100926,NYJ,MIA,10
20100926,MIA,NYJ,-10
20100926,OAK,ARI,4
20100926,ARI,OAK,-4
20100926,PHI,JAX,22
20100926,JAX,PHI,-22
20100926,PIT,TAM,22
20100926,TAM,PIT,-22
20100926,SDG,SEA,-11
20100926,SEA,SDG,11
20100926,SFO,KAN,-24
20100926,KAN,SFO,24
20100926,TEN,NYG,22
20100926,NYG,TEN,-22
20100926,WAS,STL,-19
20100926,STL,WAS,19
20100927,GNB,CHI,-6
20100927,CHI,GNB,6
20101003,ARI,SDG,-21
20101003,SDG,ARI,21
20101003,BAL,PIT,5
