20090910,TEN,PIT,3
20090910,PIT,TEN,-3
20090913,CHI,GNB,-1
20090913,GNB,CHI,1
20090913,DAL,TAM,8
20090913,TAM,DAL,-8
20090913,DEN,CIN,10
20090913,CIN,DEN,-10
20090913,DET,NOR,-4
20090913,NOR,DET,4
20090913,JAX,IND,4
20090913,IND,JAX,-4
20090913,KAN,BAL,-1
20090913,BAL,KAN,1
20090913,MIA,ATL,-8
20090913,ATL,MIA,8
20090913,MIN,CLE,9
20090913,CLE,MIN,-9
20090913,NYJ,HOU,21
20090913,HOU,NYJ,-21
20090913,PHI,CAR,25
20090913,CAR,PHI,-25
20090913,SFO,ARI,8
20090913,ARI,SFO,-8
20090913,STL,SEA,-21
20090913,SEA,STL,21
20090913,WAS,NYG,0
20090913,NYG,WAS,0
20090914,BUF,NWE,12
20090914,NWE,BUF,-12
20090914,SDG,OAK,-6
20090914,OAK,SDG,6
20090920,ARI,JAX,17
20090920,JAX,ARI,-17
20090920,BAL,SDG,6
20090920,SDG,BAL,-6
20090920,CAR,ATL,-2
20090920,ATL,CAR,2
20090920,CIN,GNB,14
20090920,GNB,CIN,-14
20090920,CLE,DEN,-18
20090920,DEN,CLE,18
20090920,HOU,TEN,10
20090920,TEN,HOU,-10
20090920,MIN,DET,4
20090920,DET,MIN,-4
20090920,NOR,PHI,23
20090920,PHI,NOR,-23
20090920,NWE,NYJ,-10
20090920,NYJ,NWE,10
20090920,NYG,DAL,5
20090920,DAL,NYG,-5
20090920,OAK,KAN,4
20090920,KAN,OAK,-4
20090920,PIT,CHI,-6
20090920,CHI,PIT,6
20090920,SEA,SFO,-12
20090920,SFO,SEA,12
20090920,STL,WAS,8
20090920,WAS,STL,-8
20090920,TAM,BUF,-9
20090920,BUF,TAM,9
20090921,IND,MIA,1
20090921,MIA,IND,-1
20090927,ATL,NWE,-11
20090927,NWE,ATL,11
20090927,CHI,SEA,3
20090927,SEA,CHI,-3
20090927,CLE,BAL,-17
20090927,BAL,CLE,17
20090927,DEN,OAK,17
20090927,OAK,DEN,-17
20090927,GNB,STL,12
20090927,STL,GNB,-12
20090927,IND,ARI,24
20090927,ARI,IND,-24
20090927,JAX,HOU,11
20090927,HOU,JAX,-11
20090927,KAN,PHI,-12
20090927,PHI,KAN,12
20090927,MIA,SDG,-4
20090927,SDG,MIA,4
20090927,NOR,BUF,14
20090927,BUF,NOR,-14
20090927,NYG,TAM,17
20090927,TAM,NYG,-17
20090927,PIT,CIN,-6
20090927,CIN,PIT,6
20090927,SFO,MIN,4
20090927,MIN,SFO,-4
20090927,TEN,NYJ,-6
20090927,NYJ,TEN,6
20090927,WAS,DET,-11
20090927,DET,WAS,11
20090928,CAR,DAL,-5
20090928,DAL,CAR,5
20091004,BAL,NWE,-4
20091004,NWE,BAL,4
20091004,BUF,MIA,-26
20091004,MIA,BUF,26
20091004,CIN,CLE,-3
20091004,CLE,CIN,3
20091004,DAL,DEN,-10
20091004,DEN,DAL,10
20091004,DET,CHI,-14
20091004,CHI,DET,14
20091004,NYG,KAN,1
20091004,KAN,NYG,-1
20091004,NYJ,NOR,-6
20091004,NOR,NYJ,6
20091004,OAK,HOU,-15
20091004,HOU,OAK,15
20091004,SDG,PIT,-4
20091004,PIT,SDG,4
20091004,SEA,IND,-6
20091004,IND,SEA,6
20091004,STL,SFO,-25
20091004,SFO,STL,25
20091004,TAM,WAS,6
20091004,WAS,TAM,-6
20091004,TEN,JAX,-23
20091004,JAX,TEN,23
20091005,GNB,MIN,-2
20091005,MIN,GNB,2
20091011,ATL,SFO,36
20091011,SFO,ATL,-36
20091011,CIN,BAL,12
20091011,BAL,CIN,-12
20091011,CLE,BUF,8
20091011,BUF,CLE,-8
20091011,DAL,KAN,-1
20091011,KAN,DAL,1
20091011,HOU,ARI,-1
20091011,ARI,HOU,1
20091011,IND,TEN,18
20091011,TEN,IND,-18
20091011,JAX,SEA,-39
20091011,SEA,JAX,39
20091011,MIN,STL,17
20091011,STL,MIN,-17
20091011,NWE,DEN,-6
20091011,DEN,NWE,6
20091011,OAK,NYG,-22
20091011,NYG,OAK,22
20091011,PIT,DET,-3
20091011,DET,PIT,3
20091011,TAM,PHI,-3
20091011,PHI,TAM,3
20091011,WAS,CAR,2
20091011,CAR,WAS,-2
20091012,NYJ,MIA,-7
20091012,MIA,NYJ,7
20091018,ARI,SEA,27
20091018,SEA,ARI,-27
20091018,BAL,MIN,1
20091018,MIN,BAL,-1
20091018,BUF,NYJ,12
20091018,NYJ,BUF,-12
20091018,CAR,TAM,4
20091018,TAM,CAR,-4
20091018,CHI,ATL,-3
20091018,ATL,CHI,3
20091018,CLE,PIT,1
20091018,PIT,CLE,-1
20091018,DET,GNB,-12
20091018,GNB,DET,12
20091018,HOU,CIN,14
20091018,CIN,HOU,-14
20091018,KAN,WAS,14
20091018,WAS,KAN,-14
20091018,NYG,NOR,-18
20091018,NOR,NYG,18
20091018,PHI,OAK,-18
20091018,OAK,PHI,18
20091018,STL,JAX,6
20091018,JAX,STL,-6
20091018,TEN,NWE,-50
20091018,NWE,TEN,50
20091019,DEN,SDG,14
20091019,SDG,DEN,-14
20091025,ARI,NYG,15
20091025,NYG,ARI,-15
20091025,ATL,DAL,-11
20091025,DAL,ATL,11
20091025,BUF,CAR,18
20091025,CAR,BUF,-18
20091025,CHI,CIN,-37
20091025,CIN,CHI,37
20091025,GNB,CLE,19
20091025,CLE,GNB,-19
20091025,IND,STL,21
20091025,STL,IND,-21
20091025,MIN,PIT,-4
20091025,PIT,MIN,4
20091025,NOR,MIA,5
20091025,MIA,NOR,-5
20091025,NWE,TAM,12
20091025,TAM,NWE,-12
20091025,NYJ,OAK,32
20091025,OAK,NYJ,-32
20091025,SDG,KAN,24
20091025,KAN,SDG,-24
20091025,SFO,HOU,0
20091025,HOU,SFO,0
20091026,PHI,WAS,1
20091026,WAS,PHI,-1
20091101,CAR,ARI,23
20091101,ARI,CAR,-23
20091101,CLE,CHI,-10
20091101,CHI,CLE,10
20091101,DEN,BAL,-19
20091101,BAL,DEN,19
20091101,HOU,BUF,17
20091101,BUF,HOU,-17
20091101,JAX,TEN,-14
20091101,TEN,JAX,14
20091101,MIA,NYJ,8
20091101,NYJ,MIA,-8
20091101,MIN,GNB,15
20091101,GNB,MIN,-15
20091101,NYG,PHI,-24
20091101,PHI,NYG,24
20091101,OAK,SDG,8
20091101,SDG,OAK,-8
20091101,SEA,DAL,-11
20091101,DAL,SEA,11
20091101,SFO,IND,9
20091101,IND,SFO,-9
20091101,STL,DET,11
20091101,DET,STL,-11
20091102,ATL,NOR,4
20091102,NOR,ATL,-4
20091108,ARI,CHI,23
20091108,CHI,ARI,-23
20091108,BAL,CIN,-13
20091108,CIN,BAL,13
20091108,CAR,NOR,3
20091108,NOR,CAR,-3
20091108,DAL,PHI,7
20091108,PHI,DAL,-7
20091108,DET,SEA,-2
20091108,SEA,DET,2
20091108,GNB,TAM,-19
20091108,TAM,GNB,19
20091108,HOU,IND,5
20091108,IND,HOU,-5
20091108,KAN,JAX,4
20091108,JAX,KAN,-4
20091108,MIA,NWE,0
20091108,NWE,MIA,0
20091108,SDG,NYG,5
20091108,NYG,SDG,-5
20091108,TEN,SFO,11
20091108,SFO,TEN,-11
20091108,WAS,ATL,-5
20091108,ATL,WAS,5
