20120905,DAL,NYG,11
20120905,NYG,DAL,-11
20120909,ATL,KAN,13
20120909,KAN,ATL,-13
20120909,BUF,NYJ,-17
20120909,NYJ,BUF,17
20120909,CAR,TAM,-9
20120909,TAM,CAR,9
20120909,IND,CHI,-10
20120909,CHI,IND,10
20120909,JAX,MIN,0
20120909,MIN,JAX,0
20120909,MIA,HOU,-6
20120909,HOU,MIA,6
20120909,NWE,TEN,14
20120909,TEN,NWE,-14
20120909,PHI,CLE,-8
20120909,CLE,PHI,8
20120909,PIT,DEN,-10
20120909,DEN,PIT,10
20120909,SEA,ARI,-7
20120909,ARI,SEA,7
20120909,SFO,GNB,13
20120909,GNB,SFO,-13
20120909,STL,DET,5
20120909,DET,STL,-5
20120909,WAS,NOR,17
20120909,NOR,WAS,-17
20120910,CIN,BAL,-24
20120910,BAL,CIN,24
20120910,SDG,OAK,9
20120910,OAK,SDG,-9
20120913,CHI,GNB,-7
20120913,GNB,CHI,7
20120916,ARI,NWE,15
20120916,NWE,ARI,-15
20120916,BAL,PHI,2
20120916,PHI,BAL,-2
20120916,CLE,CIN,0
20120916,CIN,CLE,0
20120916,DAL,SEA,-23
20120916,SEA,DAL,23
20120916,DET,SFO,-1
20120916,SFO,DET,1
20120916,HOU,JAX,13
20120916,JAX,HOU,-13
20120916,KAN,BUF,-15
20120916,BUF,KAN,15
20120916,MIN,IND,-6
20120916,IND,MIN,6
20120916,NOR,CAR,-11
20120916,CAR,NOR,11
20120916,NYJ,PIT,-12
20120916,PIT,NYJ,12
20120916,OAK,MIA,-24
20120916,MIA,OAK,24
20120916,TAM,NYG,1
20120916,NYG,TAM,-1
20120916,TEN,SDG,-22
20120916,SDG,TEN,22
20120916,WAS,STL,-6
20120916,STL,WAS,6
20120917,DEN,ATL,-3
20120917,ATL,DEN,3
20120920,NYG,CAR,32
20120920,CAR,NYG,-32
20120923,ATL,SDG,27
20120923,SDG,ATL,-27
20120923,BUF,CLE,7
20120923,CLE,BUF,-7
20120923,CIN,WAS,10
20120923,WAS,CIN,-10
20120923,DET,TEN,-7
20120923,TEN,DET,7
20120923,HOU,DEN,4
20120923,DEN,HOU,-4
20120923,JAX,IND,8
20120923,IND,JAX,-8
20120923,KAN,NOR,11
20120923,NOR,KAN,-11
20120923,NWE,BAL,2
